532,26
2331,26
1676,26
509,26
3532,26
1404,27
1430,26
2777,26
3444,26
3131,26
3472,27
2666,27
2101,26
2709,26
2748,27
900,27
1466,26
3404,27
365,26
688,27
2864,26
1350,26
662,26
228,26
1362,26
61,26
3463,26
2409,26
573,26
670,26
1355,26
2528,26
5,27
2757,27
1517,27
271,26
3358,26
1042,27
1187,26
3508,26
2579,26
3651,26
1012,27
3141,26
58,26
3357,27
3910,26
2929,27
167,27
2623,26
2168,26
320,27
1551,26
2698,26
2607,26
1910,26
530,26
1661,26
2538,26
2734,26
514,26
2064,27
2342,27
3256,26
3563,27
413,27
2153,26
3250,27
3288,26
3909,26
1333,26
2110,26
711,27
1738,26
384,26
2370,26
3688,26
284,26
2995,27
3231,26
1029,26
1043,26
1132,26
286,26
1807,26
3201,26
4024,26
2046,26
2210,26
3330,26
2018,26
1269,26
1062,26
1536,26
2839,26
3918,26
612,26
538,26
2123,27
1770,26
2515,26
2377,26
2152,26
2692,26
2541,26
2404,26
3222,26
2708,27
1717,20
2974,20
2840,20
463,20
1533,20
215,20
2272,20
20,20
3430,20
474,20
2398,20
1117,20
2764,20
3743,20
423,20
497,20
3140,20
1375,20
3080,20
1732,20
3436,20
811,20
2716,20
1839,20
2752,20
380,20
1820,20
949,20
1378,20
1471,20
1658,20
3007,20
1824,20
2141,20
1137,20
928,20
504,20
1325,20
1606,20
3793,20
1244,22
507,26
1420,26
4073,26
1927,26
2505,26
416,26
3143,26
4009,26
2413,26
1077,26
131,27
903,26
1171,26
1428,26
2111,26
3145,26
3039,26
1138,26
3092,26
231,26
3015,26
3940,26
2394,26
3885,26
2406,26
2566,26
1714,26
3690,26
3784,26
3734,26
3879,26
2448,27
1744,26
2268,26
1615,26
3350,26
1512,26
978,26
1616,26
3771,26
2945,26
626,26
3066,26
3848,26
1070,26
2417,26
2536,26
491,26
4025,26
1663,26
1899,26
2180,26
1792,26
520,26
2903,26
767,26
679,26
1946,26
1503,26
164,26
4035,26
1763,26
1630,27
2610,26
3405,26
1460,26
218,26
3443,26
3148,26
3297,26
375,26
1194,26
2575,26
10,26
3296,26
3047,26
2107,26
1614,26
290,26
1261,26
2882,26
3209,26
1067,26
37,26
2082,26
11,26
3693,26
3028,26
3606,26
2252,26
2290,26
800,26
1803,26
2522,26
1489,26
3911,26
3210,26
4063,26
1048,26
2274,26
2851,26
3452,26
1648,26
2232,26
1718,26
2079,26
2329,26
3619,26
1106,26
1072,26
76,26
1357,26
1916,26
3108,26
1749,26
1038,26
3333,26
364,26
682,26
3596,26
729,26
193,26
421,26
737,26
4049,26
2673,26
742,26
3518,26
795,26
1634,26
1408,26
3660,26
3262,26
3819,26
1242,26
830,26
925,26
2562,26
4064,26
95,26
110,26
1935,26
1860,26
405,26
269,26
1112,26
1924,26
2809,26
722,26
2412,26
307,26
387,26
531,26
1465,26
1597,26
3840,26
3258,26
685,26
2578,26
4078,26
3509,26
1806,26
3871,26
1168,26
502,26
2890,26
709,26
3240,26
2266,26
2561,26
1372,26
3778,26
2402,26
869,26
480,26
3302,26
2846,26
616,26
971,26
3814,26
1381,26
3514,26
1331,26
361,26
2076,26
836,26
2317,26
1224,26
3779,26
2617,26
394,26
2590,26
246,26
4010,26
159,26
3364,26
868,26
3416,26
2935,26
3367,26
4054,26
2835,26
944,26
2968,26
2199,26
3550,26
1031,26
3290,26
1251,26
169,26
455,26
2034,26
3668,26
1181,26
2253,26
950,26
645,26
804,26
1284,26
3861,26
681,26
3138,26
77,26
3320,26
3253,26
3924,26
2788,26
443,26
2808,26
621,26
1726,26
2374,26
2895,26
1901,26
2982,26
2637,26
34,26
2140,26
942,26
1867,26
3806,26
2178,26
1154,26
2049,26
30,26
1834,26
3971,26
2071,26
1784,26
2452,26
1987,26
2127,26
831,26
2196,26
2821,26
2629,26
2113,26
1858,26
1836,26
3655,26
2844,26
3932,26
3770,26
3862,26
3178,26
913,26
1971,26
2083,26
3480,26
1641,26
2568,26
3359,26
1004,26
712,26
2114,26
1892,26
3521,26
548,26
3085,26
1313,26
3315,26
2746,26
3213,26
68,26
705,26
2631,26
28,26
2301,26
2440,26
759,26
1098,26
1252,26
1628,26
1768,26
4061,26
3792,26
1525,26
3378,26
2685,26
3036,26
774,26
2354,26
3008,26
2836,26
2008,26
2472,26
3687,26
466,26
3551,26
3516,26
2660,26
2866,26
264,26
861,26
392,26
825,27
477,26
3600,26
1016,26
707,26
